Year,State,County,CountyID,Ownership Rate (%)
2016,KY,Scott,ScottKY2016,71.98054093
2017,KY,Scott,ScottKY2017,72.34677451
2018,KY,Scott,ScottKY2018,71.56408094
2019,KY,Scott,ScottKY2019,72.47102509
2009,KY,Shelby,ShelbyKY2009,72.45360184
2010,KY,Shelby,ShelbyKY2010,72.97070491
2011,KY,Shelby,ShelbyKY2011,72.01940388
2012,KY,Shelby,ShelbyKY2012,69.6682114
2013,KY,Shelby,ShelbyKY2013,69.96062801
2014,KY,Shelby,ShelbyKY2014,69.6969697
2015,KY,Shelby,ShelbyKY2015,69.32495114
2016,KY,Shelby,ShelbyKY2016,68.45346979
2017,KY,Shelby,ShelbyKY2017,68.49764621
2018,KY,Shelby,ShelbyKY2018,69.40486726
2019,KY,Shelby,ShelbyKY2019,69.24975429
2009,KY,Spencer,SpencerKY2009,88.33626494
2010,KY,Spencer,SpencerKY2010,89.39643096
2011,KY,Spencer,SpencerKY2011,89.38763377
2012,KY,Spencer,SpencerKY2012,88.80597015
2013,KY,Spencer,SpencerKY2013,86.5254829
2014,KY,Spencer,SpencerKY2014,85.85963695
2015,KY,Spencer,SpencerKY2015,84.3818036
2016,KY,Spencer,SpencerKY2016,86.18309381
2017,KY,Spencer,SpencerKY2017,84.86051322
2018,KY,Spencer,SpencerKY2018,86.39774859
2019,KY,Spencer,SpencerKY2019,85.26162634
2009,IN,Tippecanoe,TippecanoeIN2009,59.75301294
2010,IN,Tippecanoe,TippecanoeIN2010,59.67438255
2011,IN,Tippecanoe,TippecanoeIN2011,58.49420726
2012,IN,Tippecanoe,TippecanoeIN2012,58.786237
2013,IN,Tippecanoe,TippecanoeIN2013,57.73559716
2014,IN,Tippecanoe,TippecanoeIN2014,56.43527525
2015,IN,Tippecanoe,TippecanoeIN2015,56.15194798
2016,IN,Tippecanoe,TippecanoeIN2016,56.95516163
2017,IN,Tippecanoe,TippecanoeIN2017,57.84993269
2018,IN,Tippecanoe,TippecanoeIN2018,58.07849163
2019,IN,Tippecanoe,TippecanoeIN2019,59.47611005
2009,IA,Warren,WarrenIA2009,81.66513187
2010,IA,Warren,WarrenIA2010,82.93876804
2011,IA,Warren,WarrenIA2011,82.6709242
2012,IA,Warren,WarrenIA2012,82.23135854
2013,IA,Warren,WarrenIA2013,80.29236117
2014,IA,Warren,WarrenIA2014,80.33434919
2015,IA,Warren,WarrenIA2015,78.65161163
2016,IA,Warren,WarrenIA2016,79.3278363
2017,IA,Warren,WarrenIA2017,80.93914382
2018,IA,Warren,WarrenIA2018,82.87084762
2019,IA,Warren,WarrenIA2019,82.91854735
2009,KY,Warren,WarrenKY2009,64.09363806
2010,KY,Warren,WarrenKY2010,63.05353031
2011,KY,Warren,WarrenKY2011,63.09124415
2012,KY,Warren,WarrenKY2012,61.96869255
2013,KY,Warren,WarrenKY2013,62.13361379
2014,KY,Warren,WarrenKY2014,60.16172653
2015,KY,Warren,WarrenKY2015,59.02297469
2016,KY,Warren,WarrenKY2016,58.66974207
2017,KY,Warren,WarrenKY2017,60.34218218
2018,KY,Warren,WarrenKY2018,60.48601613
2019,KY,Warren,WarrenKY2019,61.68818321
2009,KS ,Wyandotte,WyandotteKS 2009,65.05737144
2010,KS ,Wyandotte,WyandotteKS 2010,64.18326021
2011,KS ,Wyandotte,WyandotteKS 2011,64.27267626
2012,KS ,Wyandotte,WyandotteKS 2012,62.04807304
2013,KS ,Wyandotte,WyandotteKS 2013,60.86964828
2014,KS ,Wyandotte,WyandotteKS 2014,60.24495577
2015,KS ,Wyandotte,WyandotteKS 2015,60.07185223
2016,KS ,Wyandotte,WyandotteKS 2016,58.62118398
2017,KS ,Wyandotte,WyandotteKS 2017,58.77803653
2018,KS ,Wyandotte,WyandotteKS 2018,58.67708768
2019,KS ,Wyandotte,WyandotteKS 2019,59.73774182
2009,GA,Columbia,ColumbiaGA2009,83.72335183
2010,GA,Columbia,ColumbiaGA2010,82.07580981
2011,GA,Columbia,ColumbiaGA2011,80.85332096
2012,GA,Columbia,ColumbiaGA2012,78.66968778
2013,GA,Columbia,ColumbiaGA2013,78.69670846
2014,GA,Columbia,ColumbiaGA2014,78.85759378
2015,GA,Columbia,ColumbiaGA2015,77.95620868
2016,GA,Columbia,ColumbiaGA2016,78.32889743
2017,GA,Columbia,ColumbiaGA2017,79.95112585
2018,GA,Columbia,ColumbiaGA2018,80.32490975
2019,GA,Columbia,ColumbiaGA2019,80.13858658
2009,ID,Canyon,CanyonID2009,71.39432448
2010,ID,Canyon,CanyonID2010,70.57782196
2011,ID,Canyon,CanyonID2011,70.64286103
2012,ID,Canyon,CanyonID2012,70.46038619
2013,ID,Canyon,CanyonID2013,69.15926887
2014,ID,Canyon,CanyonID2014,69.40117706
2015,ID,Canyon,CanyonID2015,69.15867803
2016,ID,Canyon,CanyonID2016,68.07557157
2017,ID,Canyon,CanyonID2017,68.18259892
2018,ID,Canyon,CanyonID2018,68.58550034
2019,ID,Canyon,CanyonID2019,70.42601838
2009,GA,Bryan,BryanGA2009,78.55078242
2010,GA,Bryan,BryanGA2010,75.75872403
2011,GA,Bryan,BryanGA2011,74.41617875
2012,GA,Bryan,BryanGA2012,72.25810682
2013,GA,Bryan,BryanGA2013,70.11020604
2014,GA,Bryan,BryanGA2014,69.43864352
2015,GA,Bryan,BryanGA2015,67.27063735
2016,GA,Bryan,BryanGA2016,69.0048508
2017,GA,Bryan,BryanGA2017,68.12473056
2018,GA,Bryan,BryanGA2018,70.1575507
2019,GA,Bryan,BryanGA2019,70.23284745
2009,CT,Fairfield,FairfieldCT2009,74.79668448
2010,CT,Fairfield,FairfieldCT2010,73.74275937
2011,CT,Fairfield,FairfieldCT2011,73.17747533
2012,CT,Fairfield,FairfieldCT2012,72.24842514
2013,CT,Fairfield,FairfieldCT2013,71.29039761
2014,CT,Fairfield,FairfieldCT2014,70.78584178
2015,CT,Fairfield,FairfieldCT2015,70.47149256
2016,CT,Fairfield,FairfieldCT2016,69.67249076
2017,CT,Fairfield,FairfieldCT2017,69.67568248
2018,CT,Fairfield,FairfieldCT2018,69.30771531
2019,CT,Fairfield,FairfieldCT2019,69.16072881
2009,GA,Effingham,EffinghamGA2009,75.56379733
2010,GA,Effingham,EffinghamGA2010,74.710194
2011,GA,Effingham,EffinghamGA2011,74.5666094
2012,GA,Effingham,EffinghamGA2012,75.15153848
2013,GA,Effingham,EffinghamGA2013,77.39316807
2014,GA,Effingham,EffinghamGA2014,77.58520654
2015,GA,Effingham,EffinghamGA2015,77.58122943
2016,GA,Effingham,EffinghamGA2016,77.36949128
2017,GA,Effingham,EffinghamGA2017,77.72924226
2018,GA,Effingham,EffinghamGA2018,77.36485908
2019,GA,Effingham,EffinghamGA2019,77.43919672
2009,ID,Kootenai,KootenaiID2009,73.37929881
2010,ID,Kootenai,KootenaiID2010,72.09046729
2011,ID,Kootenai,KootenaiID2011,71.79091537
2012,ID,Kootenai,KootenaiID2012,70.42291318
2013,ID,Kootenai,KootenaiID2013,70.359056
2014,ID,Kootenai,KootenaiID2014,69.8838065
2015,ID,Kootenai,KootenaiID2015,69.40487982
2016,ID,Kootenai,KootenaiID2016,68.44604317
2017,ID,Kootenai,KootenaiID2017,70.87501685
2018,ID,Kootenai,KootenaiID2018,70.2998083
2019,ID,Kootenai,KootenaiID2019,70.8654885
2009,DE,Kent,KentDE2009,74.71802223
2010,DE,Kent,KentDE2010,74.74974517
2011,DE,Kent,KentDE2011,74.25245642
2012,DE,Kent,KentDE2012,74.35029821
2013,DE,Kent,KentDE2013,73.71955028
2014,DE,Kent,KentDE2014,71.68161767
2015,DE,Kent,KentDE2015,70.62617511
2016,DE,Kent,KentDE2016,69.79043861
2017,DE,Kent,KentDE2017,70.17759091
2018,DE,Kent,KentDE2018,69.08112827
2019,DE,Kent,KentDE2019,69.52248337
2009,HI,Kauai,KauaiHI2009,66.8341144
2010,HI,Kauai,KauaiHI2010,67.99672126
2011,HI,Kauai,KauaiHI2011,65.30237118
2012,HI,Kauai,KauaiHI2012,64.42239332
2013,HI,Kauai,KauaiHI2013,63.68837765
2014,HI,Kauai,KauaiHI2014,63.73963137
2015,HI,Kauai,KauaiHI2015,62.98850241
2016,HI,Kauai,KauaiHI2016,64.57624442
2017,HI,Kauai,KauaiHI2017,63.73371637
2018,HI,Kauai,KauaiHI2018,63.94269601
2019,HI,Kauai,KauaiHI2019,63.00087415
2009,HI,Honolulu,HonoluluHI2009,59.69413293
2010,HI,Honolulu,HonoluluHI2010,60.99218902
2011,HI,Honolulu,HonoluluHI2011,60.21782263
2012,HI,Honolulu,HonoluluHI2012,59.76057499
2013,HI,Honolulu,HonoluluHI2013,59.01504393
2014,HI,Honolulu,HonoluluHI2014,58.35995116
2015,HI,Honolulu,HonoluluHI2015,57.79841798
2016,HI,Honolulu,HonoluluHI2016,58.0466511
2017,HI,Honolulu,HonoluluHI2017,58.85035682
2018,HI,Honolulu,HonoluluHI2018,59.20737166
2019,HI,Honolulu,HonoluluHI2019,59.67024635
2009,HI,Hawaii,HawaiiHI2009,66.16073916
2010,HI,Hawaii,HawaiiHI2010,66.09209778
2011,HI,Hawaii,HawaiiHI2011,66.10788308
2012,HI,Hawaii,HawaiiHI2012,64.6584185
2013,HI,Hawaii,HawaiiHI2013,65.67951451
2014,HI,Hawaii,HawaiiHI2014,66.30242174
2015,HI,Hawaii,HawaiiHI2015,66.3906318
2016,HI,Hawaii,HawaiiHI2016,65.71700104
2017,HI,Hawaii,HawaiiHI2017,66.19991294
2018,HI,Hawaii,HawaiiHI2018,65.21132705
2019,HI,Hawaii,HawaiiHI2019,66.29393949
2009,CT,Hartford,HartfordCT2009,70.52342931
2010,CT,Hartford,HartfordCT2010,69.92443641
2011,CT,Hartford,HartfordCT2011,69.58561648
2012,CT,Hartford,HartfordCT2012,69.0952305
2013,CT,Hartford,HartfordCT2013,68.54471891
2014,CT,Hartford,HartfordCT2014,67.96039458
2015,CT,Hartford,HartfordCT2015,67.71371445
2016,CT,Hartford,HartfordCT2016,67.38278553
2017,CT,Hartford,HartfordCT2017,67.8621068
2018,CT,Hartford,HartfordCT2018,67.76993401
2019,CT,Hartford,HartfordCT2019,67.63707128
2009,GA,Forsyth,ForsythGA2009,86.42341528
2010,GA,Forsyth,ForsythGA2010,86.8928744
2011,GA,Forsyth,ForsythGA2011,86.73611478
2012,GA,Forsyth,ForsythGA2012,86.67456238
2013,GA,Forsyth,ForsythGA2013,85.35399808
2014,GA,Forsyth,ForsythGA2014,84.89054964
2015,GA,Forsyth,ForsythGA2015,83.96169499
2016,GA,Forsyth,ForsythGA2016,84.13981141
2017,GA,Forsyth,ForsythGA2017,84.28025538
2018,GA,Forsyth,ForsythGA2018,84.1178322
2019,GA,Forsyth,ForsythGA2019,84.93426195
2009,FL,Osceola,OsceolaFL2009,68.27397151
2010,FL,Osceola,OsceolaFL2010,66.47955531
2011,FL,Osceola,OsceolaFL2011,64.67500932
2012,FL,Osceola,OsceolaFL2012,63.26476901
2013,FL,Osceola,OsceolaFL2013,62.10558975
2014,FL,Osceola,OsceolaFL2014,60.9870896
2015,FL,Osceola,OsceolaFL2015,58.91373352
2016,FL,Osceola,OsceolaFL2016,58.09242674
2017,FL,Osceola,OsceolaFL2017,58.69925948
2018,FL,Osceola,OsceolaFL2018,60.34314293
2019,FL,Osceola,OsceolaFL2019,61.29890901
2009,GA,Oconee,OconeeGA2009,84.0589396
2010,GA,Oconee,OconeeGA2010,84.11199897
2011,GA,Oconee,OconeeGA2011,82.89103965
2012,GA,Oconee,OconeeGA2012,80.9215572
2013,GA,Oconee,OconeeGA2013,79.99515548
2014,GA,Oconee,OconeeGA2014,79.91354896
2015,GA,Oconee,OconeeGA2015,80.50899517
2016,GA,Oconee,OconeeGA2016,82.84706085
2017,GA,Oconee,OconeeGA2017,84.7068035
2018,GA,Oconee,OconeeGA2018,85.13164688
2019,GA,Oconee,OconeeGA2019,85.63553399
2009,CT,NewHaven,NewHavenCT2009,70.00292597
2010,CT,NewHaven,NewHavenCT2010,69.45708965
2011,CT,NewHaven,NewHavenCT2011,68.7935973
2012,CT,NewHaven,NewHavenCT2012,68.04697921
2013,CT,NewHaven,NewHavenCT2013,67.60192672
2014,CT,NewHaven,NewHavenCT2014,66.87487639
2015,CT,NewHaven,NewHavenCT2015,66.55294403
2016,CT,NewHaven,NewHavenCT2016,66.11789053
2017,CT,NewHaven,NewHavenCT2017,66.24766901
2018,CT,NewHaven,NewHavenCT2018,65.88825215
2019,CT,NewHaven,NewHavenCT2019,65.77805549
2009,DE,NewCastle,NewCastleDE2009,73.51727978
2010,DE,NewCastle,NewCastleDE2010,73.48883839
2011,DE,NewCastle,NewCastleDE2011,72.48703925
2012,DE,NewCastle,NewCastleDE2012,72.12436085
2013,DE,NewCastle,NewCastleDE2013,72.1939823
2014,DE,NewCastle,NewCastleDE2014,71.71378232
2015,DE,NewCastle,NewCastleDE2015,71.12567608
2016,DE,NewCastle,NewCastleDE2016,70.88941935
2017,DE,NewCastle,NewCastleDE2017,70.67651285
2018,DE,NewCastle,NewCastleDE2018,70.31818663
2019,DE,NewCastle,NewCastleDE2019,70.28095545
2009,HI,Maui,MauiHI2009,63.01795605
2010,HI,Maui,MauiHI2010,63.53299794
2011,HI,Maui,MauiHI2011,63.24252994
2012,HI,Maui,MauiHI2012,62.86586684
2013,HI,Maui,MauiHI2013,61.48133735
2014,HI,Maui,MauiHI2014,60.95985558
2015,HI,Maui,MauiHI2015,61.15080168
2016,HI,Maui,MauiHI2016,61.20084138
2017,HI,Maui,MauiHI2017,62.10359375
2018,HI,Maui,MauiHI2018,63.48509929
2019,HI,Maui,MauiHI2019,63.91003248
2009,FL,Manatee,ManateeFL2009,71.64096614
2010,FL,Manatee,ManateeFL2010,71.54374847
2011,FL,Manatee,ManateeFL2011,70.50504221
2012,FL,Manatee,ManateeFL2012,69.09959711
2013,FL,Manatee,ManateeFL2013,68.28222577
2014,FL,Manatee,ManateeFL2014,67.39410003
2015,FL,Manatee,ManateeFL2015,66.18476572
2016,FL,Manatee,ManateeFL2016,66.2222375
2017,FL,Manatee,ManateeFL2017,67.8173335
2018,FL,Manatee,ManateeFL2018,68.05395825
2019,FL,Manatee,ManateeFL2019,69.4500225
2009,GA,Long,LongGA2009,59.56781856
2010,GA,Long,LongGA2010,59.08490639
2011,GA,Long,LongGA2011,62.14994814
2012,GA,Long,LongGA2012,63.54327395
2013,GA,Long,LongGA2013,65.24568393
2014,GA,Long,LongGA2014,69.87431763
2015,GA,Long,LongGA2015,66.9331218
2016,GA,Long,LongGA2016,68.30623465
2017,GA,Long,LongGA2017,67.99909666
2018,GA,Long,LongGA2018,69.20386409
2019,GA,Long,LongGA2019,68.42076886
2009,ID,Valley,ValleyID2009,71.72774869
2010,ID,Valley,ValleyID2010,75.82933551
2011,ID,Valley,ValleyID2011,74.33884298
2012,ID,Valley,ValleyID2012,73.80381528
2013,ID,Valley,ValleyID2013,71.03187125
2014,ID,Valley,ValleyID2014,71.30801688
2015,ID,Valley,ValleyID2015,67.91819612
2016,ID,Valley,ValleyID2016,73.31686226
2017,ID,Valley,ValleyID2017,70.85138539
2018,ID,Valley,ValleyID2018,80.45223179
2019,ID,Valley,ValleyID2019,79.26249762
2009,FL,Walton,WaltonFL2009,72.7675012
2010,FL,Walton,WaltonFL2010,74.13400361
2011,FL,Walton,WaltonFL2011,72.31075316
2012,FL,Walton,WaltonFL2012,70.42073868
2013,FL,Walton,WaltonFL2013,70.61627012
2014,FL,Walton,WaltonFL2014,70.87039162
2015,FL,Walton,WaltonFL2015,69.61009574
2016,FL,Walton,WaltonFL2016,69.67582473
2017,FL,Walton,WaltonFL2017,69.56366005
2018,FL,Walton,WaltonFL2018,73.28472407
2019,FL,Walton,WaltonFL2019,73.31225058
2009,ID,Teton,TetonID2009,62.52704977
2010,ID,Teton,TetonID2010,61.42153714
2011,ID,Teton,TetonID2011,65.7665058
2012,ID,Teton,TetonID2012,69.09109149
2013,ID,Teton,TetonID2013,72.36946203
2014,ID,Teton,TetonID2014,71.08953614
2015,ID,Teton,TetonID2015,70.9577054
2016,ID,Teton,TetonID2016,70.96866916
2017,ID,Teton,TetonID2017,73.14402376
2018,ID,Teton,TetonID2018,75.27075812
2019,ID,Teton,TetonID2019,77.5862069
2009,DE,Sussex,SussexDE2009,78.29986245
2010,DE,Sussex,SussexDE2010,77.38161738
2011,DE,Sussex,SussexDE2011,76.55306535
2012,DE,Sussex,SussexDE2012,75.54492373
2013,DE,Sussex,SussexDE2013,75.03606992
2014,DE,Sussex,SussexDE2014,74.7667555
2015,DE,Sussex,SussexDE2015,75.10472127
2016,DE,Sussex,SussexDE2016,75.63026824
2017,DE,Sussex,SussexDE2017,77.56532614
2018,DE,Sussex,SussexDE2018,78.09971335
2019,DE,Sussex,SussexDE2019,78.40361378
2009,FL,Sumter,SumterFL2009,80.44664302
2010,FL,Sumter,SumterFL2010,86.87935441
2011,FL,Sumter,SumterFL2011,86.48450781
2012,FL,Sumter,SumterFL2012,87.36774835
2013,FL,Sumter,SumterFL2013,87.61594187
2014,FL,Sumter,SumterFL2014,87.89913459
2015,FL,Sumter,SumterFL2015,88.35979373
2016,FL,Sumter,SumterFL2016,89.01362733
2017,FL,Sumter,SumterFL2017,89.147193
2018,FL,Sumter,SumterFL2018,88.90242919
2019,FL,Sumter,SumterFL2019,89.00954375
2009,FL,StJohns,StJohnsFL2009,79.76528027
2010,FL,StJohns,StJohnsFL2010,79.08294665
2011,FL,StJohns,StJohnsFL2011,78.39073187
2012,FL,StJohns,StJohnsFL2012,78.30656439
2013,FL,StJohns,StJohnsFL2013,78.44871043
2014,FL,StJohns,StJohnsFL2014,76.35541344
2015,FL,StJohns,StJohnsFL2015,75.7858232
2016,FL,StJohns,StJohnsFL2016,75.94550131
2017,FL,StJohns,StJohnsFL2017,76.66989481
2018,FL,StJohns,StJohnsFL2018,78.31024467
2019,FL,StJohns,StJohnsFL2019,80.6943653
2009,CA,Alameda,AlamedaCA2009,59.92449225
2010,CA,Alameda,AlamedaCA2010,59.00586104
2011,CA,Alameda,AlamedaCA2011,58.06623753
2012,CA,Alameda,AlamedaCA2012,56.97650758
2013,CA,Alameda,AlamedaCA2013,56.18348021
2014,CA,Alameda,AlamedaCA2014,55.57611101
2015,CA,Alameda,AlamedaCA2015,55.15056121
2016,CA,Alameda,AlamedaCA2016,55.06664809
2017,CA,Alameda,AlamedaCA2017,55.38313071
2018,CA,Alameda,AlamedaCA2018,55.51652836
2019,CA,Alameda,AlamedaCA2019,55.9187358
2009,AL,Baldwin,BaldwinAL2009,77.77542808
2010,AL,Baldwin,BaldwinAL2010,76.88944625
2011,AL,Baldwin,BaldwinAL2011,76.28740284
2012,AL,Baldwin,BaldwinAL2012,73.19227791
2013,AL,Baldwin,BaldwinAL2013,72.06138046
2014,AL,Baldwin,BaldwinAL2014,71.20428009
2015,AL,Baldwin,BaldwinAL2015,71.56597692
2016,AL,Baldwin,BaldwinAL2016,71.76231822
2017,AL,Baldwin,BaldwinAL2017,74.48572398
2018,AL,Baldwin,BaldwinAL2018,74.96062762
2019,AL,Baldwin,BaldwinAL2019,76.72217403
2009,AR,Benton,BentonAR2009,71.73981184
2010,AR,Benton,BentonAR2010,72.02116952
2011,AR,Benton,BentonAR2011,70.89870811
2012,AR,Benton,BentonAR2012,70.46054642
2013,AR,Benton,BentonAR2013,69.43791827
2014,AR,Benton,BentonAR2014,68.40086289
2015,AR,Benton,BentonAR2015,67.30485821
2016,AR,Benton,BentonAR2016,67.69862053
2017,AR,Benton,BentonAR2017,67.3076537
2018,AR,Benton,BentonAR2018,68.26182511
2019,AR,Benton,BentonAR2019,68.68167398
2009,AK,Bethel,BethelAK2009,70.08647568
2010,AK,Bethel,BethelAK2010,68.76275051
2011,AK,Bethel,BethelAK2011,69.7545717
2012,AK,Bethel,BethelAK2012,69.50683304
2013,AK,Bethel,BethelAK2013,68.81100788
2014,AK,Bethel,BethelAK2014,69.31653214
2015,AK,Bethel,BethelAK2015,69.30944814
2016,AK,Bethel,BethelAK2016,68.84733399
2017,AK,Bethel,BethelAK2017,68.15937736
2018,AK,Bethel,BethelAK2018,66.56582698
2019,AK,Bethel,BethelAK2019,63.68295382
2009,CO,Broomfield,BroomfieldCO2009,80.88007261
2010,CO,Broomfield,BroomfieldCO2010,79.55628688
2011,CO,Broomfield,BroomfieldCO2011,76.45505072
2012,CO,Broomfield,BroomfieldCO2012,74.54724762
2013,CO,Broomfield,BroomfieldCO2013,72.65273876
2014,CO,Broomfield,BroomfieldCO2014,72.90613565
2015,CO,Broomfield,BroomfieldCO2015,71.94354251
2016,CO,Broomfield,BroomfieldCO2016,72.05162869
2017,CO,Broomfield,BroomfieldCO2017,71.07846202
2018,CO,Broomfield,BroomfieldCO2018,70.95847956
2019,CO,Broomfield,BroomfieldCO2019,70.46392897
2009,CO,Douglas,DouglasCO2009,86.35169821
2010,CO,Douglas,DouglasCO2010,85.20669252
2011,CO,Douglas,DouglasCO2011,84.2594081
2012,CO,Douglas,DouglasCO2012,83.97118069
2013,CO,Douglas,DouglasCO2013,83.80710972
2014,CO,Douglas,DouglasCO2014,83.25276151
2015,CO,Douglas,DouglasCO2015,82.5486483
2016,CO,Douglas,DouglasCO2016,82.5422999
2017,CO,Douglas,DouglasCO2017,82.0573281
2018,CO,Douglas,DouglasCO2018,81.73800837
2019,CO,Douglas,DouglasCO2019,82.34262135
2009,CO,Denver,DenverCO2009,56.80240037
2010,CO,Denver,DenverCO2010,55.7799177
2011,CO,Denver,DenverCO2011,54.61340251
2012,CO,Denver,DenverCO2012,53.00211628
2013,CO,Denver,DenverCO2013,52.80786191
2014,CO,Denver,DenverCO2014,52.39302443
2015,CO,Denver,DenverCO2015,51.97343741
2016,CO,Denver,DenverCO2016,51.90595793
2017,CO,Denver,DenverCO2017,52.95028131
2018,CO,Denver,DenverCO2018,52.86751029
2019,CO,Denver,DenverCO2019,53.74942292
2009,AK,Denali,DenaliAK2009,73.42908438
2010,AK,Denali,DenaliAK2010,67.26504752
2011,AK,Denali,DenaliAK2011,70.42538825
2012,AK,Denali,DenaliAK2012,69.25545571
2013,AK,Denali,DenaliAK2013,67.75787523
2014,AK,Denali,DenaliAK2014,70.02472188
2015,AK,Denali,DenaliAK2015,74.7804266
2016,AK,Denali,DenaliAK2016,75
2017,AK,Denali,DenaliAK2017,81.13448056
2018,AK,Denali,DenaliAK2018,81.42076503
2019,AK,Denali,DenaliAK2019,84.09570725
2009,CO,Custer,CusterCO2009,74.60095211
2010,CO,Custer,CusterCO2010,79.59814529
2011,CO,Custer,CusterCO2011,83.75687713
2012,CO,Custer,CusterCO2012,82.02301055
2013,CO,Custer,CusterCO2013,78.45277646
2014,CO,Custer,CusterCO2014,75.71832313
2015,CO,Custer,CusterCO2015,78.23145124
2016,CO,Custer,CusterCO2016,79.26129846
2017,CO,Custer,CusterCO2017,81.18878005
2018,CO,Custer,CusterCO2018,86.57877675
2019,CO,Custer,CusterCO2019,88.6954698
2009,AR,Craighead,CraigheadAR2009,63.9777074
2010,AR,Craighead,CraigheadAR2010,62.72565275
2011,AR,Craighead,CraigheadAR2011,61.69468245
2012,AR,Craighead,CraigheadAR2012,60.77535836
2013,AR,Craighead,CraigheadAR2013,58.76799697
2014,AR,Craighead,CraigheadAR2014,59.51629645
2015,AR,Craighead,CraigheadAR2015,59.70770521
2016,AR,Craighead,CraigheadAR2016,59.56278095
2017,AR,Craighead,CraigheadAR2017,59.474653
2018,AR,Craighead,CraigheadAR2018,58.96595703
2019,AR,Craighead,CraigheadAR2019,58.6200568
2009,CA,ContraCosta,ContraCostaCA2009,72.30019435
2010,CA,ContraCosta,ContraCostaCA2010,70.61478717
2011,CA,ContraCosta,ContraCostaCA2011,69.27812253
2012,CA,ContraCosta,ContraCostaCA2012,67.37028988
2013,CA,ContraCosta,ContraCostaCA2013,66.01250619
2014,CA,ContraCosta,ContraCostaCA2014,64.97179944
2015,CA,ContraCosta,ContraCostaCA2015,64.58889252
2016,CA,ContraCosta,ContraCostaCA2016,64.2309984
2017,CA,ContraCosta,ContraCostaCA2017,65.43741513
2018,CA,ContraCosta,ContraCostaCA2018,65.88836094
2019,CA,ContraCosta,ContraCostaCA2019,66.08058485
2009,AL,Lee,LeeAL2009,65.95504905
2010,AL,Lee,LeeAL2010,67.49039663
2011,AL,Lee,LeeAL2011,65.9302238
2012,AL,Lee,LeeAL2012,65.57140438
2013,AL,Lee,LeeAL2013,63.86100886
2014,AL,Lee,LeeAL2014,61.77569831
2015,AL,Lee,LeeAL2015,60.7253829
2016,AL,Lee,LeeAL2016,60.51903908
2017,AL,Lee,LeeAL2017,61.16444946
2018,AL,Lee,LeeAL2018,63.09602973
2019,AL,Lee,LeeAL2019,64.99268963
2009,AK,Kusilvak,KusilvakAK2009,71.92820377
2010,AK,Kusilvak,KusilvakAK2010,73.26304407
2011,AK,Kusilvak,KusilvakAK2011,73.66514623
2012,AK,Kusilvak,KusilvakAK2012,74.46554242
2013,AK,Kusilvak,KusilvakAK2013,77.50326797
2014,AK,Kusilvak,KusilvakAK2014,79.84256033
2009,AZ,Greenlee,GreenleeAZ2009,48.08764424
2010,AZ,Greenlee,GreenleeAZ2010,45.55849783
2011,AZ,Greenlee,GreenleeAZ2011,46.30179271
2012,AZ,Greenlee,GreenleeAZ2012,41.7106034
2013,AZ,Greenlee,GreenleeAZ2013,42.36619064
2014,AZ,Greenlee,GreenleeAZ2014,42.45099163
2015,AZ,Greenlee,GreenleeAZ2015,41.29753915
2016,AZ,Greenlee,GreenleeAZ2016,40.40923515
2017,AZ,Greenlee,GreenleeAZ2017,41.91636128
2018,AZ,Greenlee,GreenleeAZ2018,42.79489904
2019,AZ,Greenlee,GreenleeAZ2019,41.14340263
2009,AR,Faulkner,FaulknerAR2009,69.60782341
2010,AR,Faulkner,FaulknerAR2010,68.93674891
2011,AR,Faulkner,FaulknerAR2011,67.87700545
2012,AR,Faulkner,FaulknerAR2012,67.73001058
2013,AR,Faulkner,FaulknerAR2013,68.06958777
2014,AR,Faulkner,FaulknerAR2014,66.49974785
2015,AR,Faulkner,FaulknerAR2015,66.17394264
2016,AR,Faulkner,FaulknerAR2016,65.07476627
2017,AR,Faulkner,FaulknerAR2017,65.05064378
2018,AR,Faulkner,FaulknerAR2018,65.45163706
2019,AR,Faulkner,FaulknerAR2019,64.84274238
2009,AL,Shelby,ShelbyAL2009,82.97724221
2010,AL,Shelby,ShelbyAL2010,82.53835891
2011,AL,Shelby,ShelbyAL2011,81.68056142
2012,AL,Shelby,ShelbyAL2012,81.36985023
2013,AL,Shelby,ShelbyAL2013,80.58251931
2014,AL,Shelby,ShelbyAL2014,80.07588507
2015,AL,Shelby,ShelbyAL2015,80.42410047
2016,AL,Shelby,ShelbyAL2016,80.91205982
2017,AL,Shelby,ShelbyAL2017,81.31445679
2018,AL,Shelby,ShelbyAL2018,81.14580933
2019,AL,Shelby,ShelbyAL2019,82.78065466
2009,CA,SanJoaquin,SanJoaquinCA2009,62.58167189
2010,CA,SanJoaquin,SanJoaquinCA2010,61.47094431
2011,CA,SanJoaquin,SanJoaquinCA2011,60.03737884
2012,CA,SanJoaquin,SanJoaquinCA2012,57.99965991
2013,CA,SanJoaquin,SanJoaquinCA2013,57.04388537
2014,CA,SanJoaquin,SanJoaquinCA2014,55.46591621
2015,CA,SanJoaquin,SanJoaquinCA2015,55.71694702
2016,CA,SanJoaquin,SanJoaquinCA2016,54.73254852
2017,CA,SanJoaquin,SanJoaquinCA2017,55.12439496
2018,CA,SanJoaquin,SanJoaquinCA2018,54.90493118
2019,CA,SanJoaquin,SanJoaquinCA2019,56.10722434
2009,CA,SanFrancisco,SanFranciscoCA2009,44.69809807
